pct,probability,available,distance,price,stars,construction,events,congestion,hazards
39.0,84.0,36.0,440.0,4.0,2.0,10,0,0,0
49.0,75.0,23.0,1000.0,0.0,-1.0,0,0,10,0
36.0,87.0,7.0,484.0,4.0,4.0,8,0,0,0
38.0,85.0,56.0,627.0,1.0,-1.0,2,0,0,0
45.0,79.0,99.0,755.0,2.0,-1.0,14,0,0,0
39.0,84.0,160.0,959.0,3.0,-1.0,14,0,0,0
37.0,86.0,272.0,444.0,2.0,-1.0,16,0,0,0
36.0,87.0,32.0,891.0,1.0,-1.0,14,0,0,0
32.0,89.0,24.0,853.0,2.0,4.333333333333333,10,0,0,0
28.0,92.0,19.0,839.0,2.0,-1.0,12,0,0,0
30.0,91.0,9.0,860.0,-1.0,-1.0,12,0,0,0
31.0,90.0,206.0,674.0,2.0,-1.0,14,0,0,0
36.0,87.0,52.0,488.0,3.0,1.0,2,0,2,0
44.0,80.0,42.0,418.0,2.0,-1.0,2,0,0,0
32.0,89.0,112.0,490.0,-1.0,-1.0,2,0,2,0
39.0,84.0,6.0,604.0,4.0,-1.0,10,0,0,0
38.0,85.0,22.0,612.0,3.0,-1.0,20,0,0,0
38.0,85.0,114.0,679.0,3.0,-1.0,16,0,0,0
34.0,88.0,49.0,693.0,-1.0,-1.0,16,0,0,0
36.0,87.0,32.0,994.0,-1.0,-1.0,0,0,2,0
38.0,85.0,46.0,645.0,2.0,-1.0,14,0,0,0
47.0,77.0,74.0,569.0,2.0,2.3333333333333335,20,0,0,0
40.0,84.0,18.0,693.0,2.0,1.0,14,0,0,0
35.0,87.0,21.0,880.0,2.0,-1.0,4,0,0,0
31.0,90.0,20.0,922.0,2.0,-1.0,4,0,0,0
27.0,92.0,31.0,962.0,2.0,-1.0,0,0,0,0
43.0,81.0,34.0,802.0,4.0,-1.0,14,0,0,0
35.0,87.0,26.0,747.0,3.0,2.0,14,0,0,0
40.0,84.0,54.0,773.0,2.0,-1.0,14,0,0,0
34.0,88.0,15.0,939.0,0.0,-1.0,2,0,0,0
35.0,87.0,7.0,455.0,3.0,-1.0,14,0,0,0
39.0,84.0,6.0,471.0,2.0,-1.0,16,0,0,0
32.0,89.0,27.0,627.0,2.0,1.0,2,0,2,0
31.0,90.0,24.0,551.0,2.0,-1.0,2,0,0,0
36.0,87.0,37.0,654.0,4.0,2.0,14,0,0,0
41.0,83.0,193.0,617.0,4.0,3.0,12,0,0,0
30.0,91.0,112.0,669.0,4.0,1.0,12,0,0,0
45.0,79.0,35.0,524.0,0.0,-1.0,2,0,0,0
29.0,91.0,55.0,732.0,1.0,3.0,12,0,0,0
31.0,90.0,8.0,777.0,1.0,-1.0,12,0,0,0
42.0,82.0,6.0,814.0,2.0,-1.0,16,0,0,0
38.0,85.0,53.0,848.0,3.0,2.0,16,0,0,0
38.0,85.0,28.0,764.0,2.0,1.0,14,0,0,0
38.0,85.0,37.0,776.0,2.0,1.0,16,0,0,0
36.0,87.0,640.0,717.0,2.0,4.333333333333333,10,0,0,0
35.0,87.0,14.0,942.0,4.0,5.0,12,0,0,0
30.0,91.0,11.0,906.0,2.0,1.0,10,0,0,0
34.0,88.0,18.0,978.0,2.0,2.3333333333333335,12,0,0,0
38.0,85.0,8.0,933.0,1.0,-1.0,0,0,2,0
34.0,88.0,31.0,767.0,3.0,3.0,2,0,2,0
39.0,84.0,7.0,795.0,2.0,-1.0,2,0,2,0
26.0,93.0,75.0,944.0,2.0,-1.0,14,0,0,0
23.0,94.0,25.0,952.0,0.0,-1.0,14,0,0,0
31.0,90.0,375.0,234.0,2.0,2.0,10,0,0,0
42.0,82.0,56.0,675.0,3.0,-1.0,10,0,0,0
42.0,82.0,87.0,862.0,3.0,-1.0,0,0,0,0
31.0,90.0,37.0,956.0,2.0,5.0,18,0,0,0
39.0,84.0,109.0,148.0,3.0,-1.0,16,0,0,0
36.0,87.0,324.0,436.0,1.0,4.0,14,0,0,0
43.0,81.0,30.0,844.0,2.0,-1.0,8,0,0,0
44.0,80.0,19.0,591.0,-1.0,-1.0,2,0,0,0
36.0,87.0,112.0,813.0,-1.0,-1.0,2,0,0,0
39.0,84.0,193.0,595.0,2.0,-1.0,4,0,5,0
47.0,77.0,15.0,507.0,1.0,-1.0,8,0,0,0
36.0,87.0,57.0,393.0,-1.0,-1.0,8,0,0,0
34.0,88.0,7.0,699.0,0.0,-1.0,14,0,0,0
44.0,80.0,370.0,619.0,0.0,-1.0,18,0,0,0
44.0,80.0,11.0,954.0,2.0,-1.0,26,0,0,0
39.0,84.0,65.0,929.0,2.0,-1.0,26,0,0,0
40.0,84.0,31.0,948.0,3.0,-1.0,26,0,0,0
44.0,80.0,20.0,848.0,1.0,-1.0,12,0,0,0
40.0,84.0,123.0,876.0,3.0,4.333333333333333,8,0,2,0
48.0,76.0,348.0,555.0,1.0,-1.0,16,0,0,0
38.0,85.0,22.0,792.0,2.0,-1.0,14,0,0,0
45.0,79.0,245.0,796.0,3.0,3.0,26,0,0,0
49.0,75.0,53.0,341.0,4.0,-1.0,14,0,0,0
33.0,89.0,1731.0,298.0,1.0,1.0,6,0,0,0
44.0,80.0,84.0,796.0,3.0,5.0,6,0,2,0
49.0,75.0,69.0,758.0,3.0,3.0,12,0,2,0
33.0,89.0,167.0,808.0,2.0,-1.0,14,0,0,0
44.0,80.0,19.0,586.0,2.0,-1.0,8,0,0,0
40.0,84.0,78.0,388.0,3.0,-1.0,20,0,0,0
44.0,80.0,65.0,855.0,4.0,-1.0,12,0,0,0
30.0,91.0,72.0,898.0,2.0,-1.0,14,0,0,0
30.0,91.0,14.0,894.0,2.0,1.0,14,0,0,0
32.0,89.0,25.0,877.0,2.0,1.5,14,0,0,0
33.0,89.0,22.0,871.0,3.0,3.6666666666666665,14,0,0,0
35.0,87.0,7.0,379.0,0.0,-1.0,4,0,0,0
46.0,78.0,95.0,879.0,2.0,4.0,14,0,0,0
33.0,89.0,235.0,996.0,3.0,-1.0,8,0,0,0
35.0,87.0,7.0,456.0,2.0,-1.0,10,0,0,0
40.0,84.0,70.0,202.0,2.0,2.0,18,0,0,0
47.0,77.0,8.0,443.0,3.0,2.25,2,0,0,0
32.0,89.0,28.0,968.0,-1.0,-1.0,14,0,0,0
34.0,88.0,15.0,923.0,1.0,1.5,2,0,0,0
25.0,93.0,31.0,900.0,1.0,4.5,0,0,0,0
36.0,87.0,23.0,827.0,3.0,1.6666666666666667,6,0,0,0
41.0,83.0,31.0,969.0,3.0,-1.0,0,0,2,0
31.0,90.0,3.0,215.0,1.0,-1.0,6,0,0,0
34.0,88.0,7.0,450.0,0.0,-1.0,6,0,0,0
42.0,82.0,269.0,354.0,1.0,-1.0,6,0,0,0
42.0,82.0,26.0,591.0,1.0,-1.0,2,0,5,0
37.0,86.0,6.0,988.0,-1.0,-1.0,0,0,0,0
44.0,80.0,67.0,464.0,1.0,-1.0,6,0,0,0
37.0,86.0,15.0,782.0,-1.0,-1.0,2,0,0,0
38.0,85.0,21.0,853.0,1.0,-1.0,2,0,0,0
36.0,87.0,55.0,741.0,0.0,-1.0,4,0,4,0
41.0,83.0,61.0,635.0,3.0,-1.0,2,0,5,0
53.0,71.0,15.0,857.0,1.0,-1.0,0,0,5,0
32.0,89.0,81.0,666.0,1.0,-1.0,0,0,0,0
37.0,86.0,44.0,820.0,3.0,-1.0,4,0,5,0
46.0,78.0,100.0,691.0,1.0,-1.0,0,0,5,0
37.0,86.0,49.0,567.0,4.0,-1.0,0,0,0,0
45.0,79.0,24.0,858.0,3.0,-1.0,0,0,2,0
39.0,84.0,33.0,295.0,1.0,-1.0,6,0,0,0
38.0,85.0,744.0,153.0,-1.0,-1.0,4,0,4,0
34.0,88.0,7.0,623.0,0.0,-1.0,2,0,5,0
43.0,81.0,19.0,509.0,1.0,-1.0,6,0,5,0
30.0,91.0,112.0,390.0,3.0,-1.0,6,0,4,0
33.0,89.0,234.0,444.0,3.0,-1.0,6,0,0,0
38.0,85.0,11.0,583.0,-1.0,-1.0,4,0,0,0
43.0,81.0,23.0,384.0,4.0,-1.0,6,0,4,0
37.0,86.0,41.0,482.0,1.0,-1.0,6,0,4,0
37.0,86.0,31.0,819.0,4.0,-1.0,2,0,5,0
40.0,84.0,34.0,647.0,3.0,-1.0,2,0,5,0
36.0,87.0,569.0,259.0,3.0,1.0,6,0,0,0
34.0,88.0,21.0,792.0,-1.0,-1.0,2,0,0,0
25.0,93.0,319.0,787.0,2.0,-1.0,2,0,0,0
33.0,89.0,234.0,647.0,2.0,2.75,2,0,0,0
28.0,92.0,7.0,844.0,-1.0,-1.0,2,0,0,0
45.0,79.0,58.0,691.0,-1.0,-1.0,0,0,3,0
44.0,80.0,22.0,935.0,0.0,-1.0,2,0,0,0
40.0,84.0,7.0,478.0,0.0,-1.0,2,0,4,0
34.0,88.0,42.0,646.0,0.0,-1.0,0,0,3,0
37.0,86.0,6.0,467.0,0.0,-1.0,0,0,0,0
46.0,78.0,108.0,925.0,4.0,-1.0,4,0,7,0
42.0,82.0,37.0,851.0,2.0,5.0,4,0,10,0
48.0,76.0,260.0,472.0,1.0,-1.0,2,0,4,0
24.0,94.0,55.0,904.0,-1.0,-1.0,12,0,0,0
38.0,85.0,68.0,809.0,3.0,-1.0,4,0,16,0
43.0,81.0,11.0,903.0,-1.0,-1.0,4,0,17,0
42.0,82.0,39.0,491.0,0.0,-1.0,8,0,16,0
47.0,77.0,265.0,644.0,1.0,-1.0,2,0,17,0
37.0,86.0,229.0,813.0,3.0,5.0,14,0,0,0
38.0,85.0,124.0,721.0,2.0,-1.0,14,0,0,0
35.0,87.0,33.0,789.0,2.0,-1.0,14,0,0,0
41.0,83.0,177.0,619.0,3.0,-1.0,4,0,12,0
41.0,83.0,118.0,682.0,3.0,-1.0,4,0,15,0
37.0,86.0,15.0,137.0,-1.0,-1.0,4,0,0,0
48.0,76.0,22.0,788.0,1.0,-1.0,0,0,5,0
26.0,93.0,75.0,879.0,2.0,-1.0,14,0,0,0
38.0,85.0,46.0,734.0,2.0,-1.0,2,0,0,0
19.0,96.0,8.0,842.0,0.0,-1.0,14,0,0,0
23.0,94.0,25.0,894.0,0.0,-1.0,14,0,0,0
38.0,85.0,8.0,910.0,1.0,-1.0,0,0,2,0
35.0,87.0,19.0,863.0,3.0,4.0,4,0,5,0
43.0,81.0,257.0,620.0,3.0,1.0,0,0,0,0
38.0,85.0,21.0,765.0,3.0,4.5,4,0,5,0
36.0,87.0,32.0,971.0,-1.0,-1.0,0,0,2,0
45.0,79.0,37.0,782.0,1.0,-1.0,4,0,17,0
41.0,83.0,8.0,756.0,1.0,-1.0,4,0,17,0
40.0,84.0,16.0,799.0,0.0,-1.0,2,0,14,0
49.0,75.0,11.0,801.0,1.0,-1.0,2,0,5,0
30.0,91.0,42.0,621.0,-1.0,-1.0,2,0,5,0
37.0,86.0,65.0,802.0,0.0,-1.0,14,0,0,0
32.0,89.0,15.0,790.0,4.0,-1.0,14,0,0,0
32.0,89.0,17.0,756.0,-1.0,-1.0,14,0,0,0
32.0,89.0,2.0,386.0,1.0,-1.0,6,0,0,0
38.0,85.0,153.0,250.0,1.0,-1.0,6,0,0,0
43.0,81.0,49.0,266.0,1.0,-1.0,6,0,0,0
33.0,89.0,7.0,336.0,0.0,-1.0,6,0,0,0
33.0,89.0,58.0,736.0,-1.0,-1.0,0,0,5,0
40.0,84.0,39.0,740.0,4.0,-1.0,4,0,5,0
33.0,89.0,13.0,512.0,-1.0,-1.0,0,0,0,0
34.0,88.0,29.0,691.0,-1.0,-1.0,0,0,5,0
32.0,89.0,25.0,675.0,-1.0,-1.0,0,0,5,0
33.0,89.0,80.0,816.0,2.0,-1.0,0,0,2,0
38.0,85.0,16.0,610.0,-1.0,-1.0,0,0,0,0
37.0,86.0,10.0,971.0,4.0,-1.0,0,0,0,0
38.0,85.0,36.0,932.0,-1.0,-1.0,0,0,0,0
41.0,83.0,22.0,969.0,1.0,-1.0,0,0,0,0
44.0,80.0,224.0,126.0,3.0,2.0,4,0,0,0
42.0,82.0,26.0,423.0,2.0,-1.0,2,0,0,0
35.0,87.0,195.0,188.0,3.0,-1.0,4,0,0,0
39.0,84.0,48.0,887.0,3.0,-1.0,0,0,0,0
47.0,77.0,13.0,970.0,1.0,-1.0,0,0,0,0
39.0,84.0,13.0,839.0,1.0,-1.0,8,0,0,0
38.0,85.0,213.0,881.0,1.0,-1.0,2,0,0,0
41.0,83.0,25.0,521.0,-1.0,-1.0,2,0,0,0
32.0,89.0,10.0,593.0,-1.0,-1.0,4,0,0,0
38.0,85.0,108.0,730.0,3.0,-1.0,2,0,0,0
28.0,92.0,604.0,696.0,2.0,-1.0,2,0,0,0
48.0,76.0,37.0,467.0,1.0,-1.0,2,0,0,0
41.0,83.0,63.0,621.0,-1.0,-1.0,2,0,0,0
35.0,87.0,36.0,862.0,3.0,2.3333333333333335,8,0,0,0
41.0,83.0,43.0,798.0,3.0,-1.0,8,0,0,0
30.0,91.0,26.0,890.0,3.0,2.0,10,0,0,0
28.0,92.0,103.0,720.0,4.0,1.0,8,0,0,0
34.0,88.0,99.0,845.0,3.0,-1.0,8,0,0,0
46.0,78.0,68.0,704.0,1.0,-1.0,8,0,0,0
45.0,79.0,36.0,876.0,1.0,-1.0,10,0,0,0
37.0,86.0,55.0,868.0,3.0,1.0,10,0,0,0
49.0,75.0,56.0,844.0,1.0,-1.0,8,0,0,0
55.0,69.0,51.0,888.0,1.0,-1.0,6,0,0,0
41.0,83.0,18.0,849.0,3.0,-1.0,0,0,0,0
39.0,84.0,15.0,980.0,1.0,-1.0,0,0,0,0
48.0,76.0,10.0,940.0,1.0,-1.0,0,0,0,0
49.0,75.0,19.0,814.0,1.0,-1.0,0,0,0,0
32.0,89.0,28.0,735.0,1.0,-1.0,0,0,0,0
39.0,84.0,20.0,755.0,1.0,-1.0,0,0,0,0
39.0,84.0,125.0,987.0,3.0,-1.0,0,0,0,0
39.0,84.0,7.0,981.0,1.0,-1.0,10,0,0,0
33.0,89.0,6.0,875.0,1.0,-1.0,2,0,0,0
36.0,87.0,26.0,866.0,1.0,-1.0,0,0,0,0
42.0,82.0,34.0,656.0,4.0,1.0,2,0,0,0
30.0,91.0,37.0,732.0,4.0,-1.0,2,0,0,0
45.0,79.0,74.0,682.0,3.0,1.0,8,0,4,0
49.0,75.0,112.0,721.0,2.0,5.0,10,0,0,0
43.0,81.0,38.0,811.0,2.0,1.0,6,0,5,0
31.0,90.0,37.0,502.0,2.0,5.0,18,0,0,0
44.0,80.0,6.0,463.0,4.0,-1.0,24,0,0,0
36.0,87.0,12.0,574.0,-1.0,-1.0,12,0,0,0
43.0,81.0,6.0,892.0,4.0,-1.0,0,0,0,0
38.0,85.0,40.0,469.0,2.0,-1.0,14,0,0,0
43.0,81.0,30.0,438.0,2.0,-1.0,8,0,0,0
44.0,80.0,19.0,389.0,-1.0,-1.0,2,0,0,0
43.0,81.0,18.0,816.0,2.0,-1.0,20,0,0,0
41.0,83.0,297.0,736.0,1.0,-1.0,20,0,0,0
35.0,87.0,28.0,988.0,3.0,2.0,14,0,0,0
34.0,88.0,132.0,852.0,3.0,-1.0,8,0,0,0
34.0,88.0,259.0,775.0,4.0,-1.0,8,0,0,0
37.0,86.0,28.0,901.0,2.0,3.6666666666666665,4,0,0,0
42.0,82.0,179.0,702.0,2.0,-1.0,20,0,0,0
34.0,88.0,36.0,676.0,2.0,-1.0,20,0,0,0
35.0,87.0,33.0,720.0,2.0,-1.0,20,0,0,0
38.0,85.0,56.0,411.0,1.0,-1.0,2,0,0,0
37.0,86.0,31.0,775.0,3.0,-1.0,0,0,0,0
45.0,79.0,99.0,307.0,2.0,-1.0,14,0,0,0
39.0,84.0,160.0,524.0,3.0,-1.0,14,0,0,0
37.0,86.0,272.0,706.0,2.0,-1.0,16,0,0,0
36.0,87.0,32.0,462.0,1.0,-1.0,14,0,0,0
37.0,86.0,45.0,597.0,3.0,-1.0,10,0,0,0
40.0,84.0,78.0,75.0,3.0,-1.0,20,0,0,0
34.0,88.0,475.0,485.0,1.0,5.0,8,0,0,0
38.0,85.0,333.0,897.0,2.0,5.0,0,0,3,0
40.0,84.0,70.0,251.0,2.0,2.0,18,0,0,0
47.0,77.0,8.0,391.0,3.0,2.25,2,0,0,0
37.0,86.0,22.0,540.0,2.0,-1.0,26,0,0,0
34.0,88.0,44.0,620.0,2.0,-1.0,14,0,0,0
47.0,77.0,66.0,766.0,3.0,-1.0,12,0,0,0
36.0,87.0,68.0,829.0,3.0,-1.0,4,0,0,0
41.0,83.0,24.0,834.0,2.0,-1.0,14,0,0,0
38.0,85.0,21.0,685.0,2.0,-1.0,0,0,0,0
46.0,78.0,91.0,768.0,2.0,-1.0,0,0,0,0
46.0,78.0,179.0,493.0,4.0,-1.0,14,0,0,0
32.0,89.0,27.0,376.0,3.0,-1.0,8,0,0,0
36.0,87.0,10.0,506.0,3.0,-1.0,24,0,0,0
39.0,84.0,8.0,623.0,-1.0,1.0,8,0,0,0
41.0,83.0,29.0,981.0,2.0,1.0,14,0,0,0
39.0,84.0,193.0,651.0,2.0,-1.0,4,0,5,0
39.0,84.0,109.0,325.0,3.0,-1.0,16,0,0,0
36.0,87.0,324.0,602.0,1.0,4.0,14,0,0,0
37.0,86.0,83.0,302.0,2.0,2.4,22,0,0,0
31.0,90.0,31.0,312.0,-1.0,-1.0,24,0,0,0
35.0,87.0,109.0,269.0,3.0,-1.0,24,0,0,0
45.0,79.0,192.0,299.0,3.0,-1.0,26,0,0,0
39.0,84.0,36.0,147.0,4.0,2.0,10,0,0,0
49.0,75.0,23.0,838.0,0.0,-1.0,0,0,10,0
42.0,82.0,67.0,168.0,1.0,-1.0,10,0,0,0
44.0,80.0,19.0,170.0,2.0,-1.0,8,0,0,0
40.0,84.0,60.0,490.0,2.0,-1.0,2,0,0,0
45.0,79.0,35.0,425.0,0.0,-1.0,2,0,0,0
38.0,85.0,22.0,339.0,2.0,-1.0,14,0,0,0
45.0,79.0,245.0,400.0,3.0,3.0,26,0,0,0
38.0,85.0,1156.0,463.0,1.0,2.5,20,0,0,0
43.0,81.0,50.0,453.0,3.0,-1.0,8,0,0,0
35.0,87.0,7.0,323.0,0.0,-1.0,4,0,0,0
36.0,87.0,57.0,406.0,-1.0,-1.0,8,0,0,0
47.0,77.0,15.0,680.0,1.0,-1.0,8,0,0,0
49.0,75.0,53.0,662.0,4.0,-1.0,14,0,0,0
33.0,89.0,1731.0,704.0,1.0,1.0,6,0,0,0
36.0,87.0,7.0,517.0,4.0,4.0,8,0,0,0
43.0,81.0,23.0,934.0,2.0,1.0,18,0,0,0
40.0,84.0,30.0,902.0,4.0,-1.0,18,0,0,0
35.0,87.0,15.0,472.0,2.0,-1.0,24,0,0,0
42.0,82.0,28.0,655.0,0.0,-1.0,0,0,0,0
42.0,82.0,33.0,861.0,3.0,-1.0,0,0,6,0
40.0,84.0,96.0,177.0,2.0,-1.0,26,0,0,0
35.0,87.0,22.0,495.0,2.0,-1.0,14,0,0,0
48.0,76.0,348.0,550.0,1.0,-1.0,16,0,0,0
36.0,87.0,52.0,933.0,3.0,1.0,2,0,2,0
38.0,85.0,37.0,899.0,2.0,1.0,16,0,0,0
36.0,87.0,640.0,838.0,2.0,4.333333333333333,10,0,0,0
35.0,87.0,21.0,872.0,2.0,-1.0,4,0,0,0
31.0,90.0,20.0,886.0,2.0,-1.0,4,0,0,0
27.0,92.0,31.0,988.0,2.0,-1.0,0,0,0,0
35.0,87.0,7.0,905.0,4.0,-1.0,4,0,0,0
44.0,80.0,56.0,921.0,3.0,2.3333333333333335,0,0,0,0
41.0,83.0,19.0,235.0,4.0,1.0,34,0,0,0
44.0,80.0,39.0,233.0,-1.0,1.0,30,0,0,0
49.0,75.0,122.0,904.0,0.0,-1.0,0,0,10,0
28.0,92.0,87.0,829.0,-1.0,-1.0,6,0,0,0
49.0,75.0,17.0,831.0,-1.0,-1.0,6,0,2,0
36.0,87.0,7.0,936.0,0.0,-1.0,6,0,2,0
42.0,82.0,6.0,946.0,2.0,-1.0,16,0,0,0
38.0,85.0,53.0,969.0,3.0,2.0,16,0,0,0
36.0,87.0,64.0,328.0,3.0,1.0,8,0,0,0
38.0,85.0,38.0,580.0,2.0,-1.0,10,0,0,0
36.0,87.0,33.0,306.0,3.0,-1.0,6,0,0,0
34.0,88.0,7.0,627.0,0.0,-1.0,14,0,0,0
44.0,80.0,370.0,496.0,0.0,-1.0,18,0,0,0
31.0,90.0,375.0,306.0,2.0,2.0,10,0,0,0
25.0,93.0,31.0,980.0,1.0,4.5,0,0,0,0
36.0,87.0,23.0,879.0,3.0,1.6666666666666667,6,0,0,0
43.0,81.0,34.0,803.0,4.0,-1.0,14,0,0,0
35.0,87.0,26.0,741.0,3.0,2.0,14,0,0,0
40.0,84.0,54.0,801.0,2.0,-1.0,14,0,0,0
36.0,87.0,37.0,932.0,4.0,2.0,14,0,0,0
41.0,83.0,193.0,949.0,4.0,3.0,12,0,0,0
44.0,80.0,42.0,792.0,2.0,-1.0,2,0,0,0
32.0,89.0,112.0,922.0,-1.0,-1.0,2,0,2,0
37.0,86.0,417.0,768.0,4.0,3.0,8,0,0,0
38.0,85.0,46.0,910.0,2.0,-1.0,14,0,0,0
47.0,77.0,74.0,800.0,2.0,2.3333333333333335,20,0,0,0
40.0,84.0,18.0,953.0,2.0,1.0,14,0,0,0
39.0,84.0,6.0,728.0,4.0,-1.0,10,0,0,0
38.0,85.0,22.0,792.0,3.0,-1.0,20,0,0,0
38.0,85.0,114.0,845.0,3.0,-1.0,16,0,0,0
34.0,88.0,49.0,904.0,-1.0,-1.0,16,0,0,0
46.0,78.0,95.0,752.0,2.0,4.0,14,0,0,0
33.0,89.0,235.0,825.0,3.0,-1.0,8,0,0,0
35.0,87.0,7.0,642.0,2.0,-1.0,10,0,0,0
41.0,83.0,20.0,222.0,2.0,-1.0,4,0,0,0
37.0,86.0,18.0,227.0,2.0,-1.0,4,0,0,0
39.0,84.0,39.0,405.0,0.0,-1.0,8,0,0,0
48.0,76.0,569.0,784.0,1.0,-1.0,12,0,0,0
36.0,87.0,46.0,661.0,3.0,-1.0,8,0,0,0
36.0,87.0,80.0,525.0,1.0,-1.0,20,0,0,0
41.0,83.0,7.0,754.0,1.0,-1.0,0,0,10,0
38.0,85.0,24.0,884.0,2.0,-1.0,0,0,12,0
40.0,84.0,27.0,807.0,4.0,5.0,0,0,10,0
37.0,86.0,5.0,641.0,-1.0,-1.0,0,0,10,0
41.0,83.0,392.0,713.0,2.0,-1.0,12,0,0,0
42.0,82.0,87.0,583.0,3.0,-1.0,0,0,0,0
42.0,82.0,56.0,258.0,3.0,-1.0,10,0,0,0
31.0,90.0,206.0,701.0,2.0,-1.0,14,0,0,0
50.0,75.0,30.0,969.0,-1.0,-1.0,0,0,0,0
36.0,87.0,112.0,537.0,-1.0,-1.0,2,0,0,0
43.0,81.0,152.0,835.0,2.0,5.0,0,0,0,0
44.0,80.0,25.0,663.0,1.0,-1.0,0,0,0,0
41.0,83.0,33.0,459.0,1.0,1.0,4,0,0,0
42.0,82.0,136.0,553.0,2.0,5.0,2,0,5,0
30.0,91.0,266.0,311.0,2.0,1.0,18,0,0,0
45.0,79.0,496.0,222.0,2.0,-1.0,20,0,0,0
31.0,90.0,7.0,279.0,3.0,5.0,20,0,0,0
45.0,79.0,66.0,95.0,1.0,-1.0,14,0,0,0
35.0,87.0,352.0,626.0,2.0,-1.0,14,0,0,0
43.0,81.0,32.0,718.0,3.0,1.0,0,0,0,0
44.0,80.0,11.0,584.0,2.0,-1.0,26,0,0,0
43.0,81.0,246.0,729.0,4.0,-1.0,20,0,0,0
36.0,87.0,17.0,773.0,2.0,-1.0,20,0,0,0
40.0,84.0,6.0,741.0,4.0,-1.0,20,0,0,0
40.0,84.0,33.0,831.0,2.0,1.0,18,0,0,0
36.0,87.0,15.0,872.0,1.0,5.0,4,0,0,0
33.0,89.0,50.0,372.0,4.0,-1.0,8,0,0,0
30.0,91.0,92.0,460.0,2.0,-1.0,14,0,0,0
38.0,85.0,50.0,772.0,2.0,-1.0,2,0,0,0
44.0,80.0,6.0,978.0,2.0,-1.0,0,0,0,0
40.0,84.0,88.0,855.0,2.0,-1.0,0,0,0,0
33.0,89.0,167.0,364.0,2.0,-1.0,14,0,0,0
39.0,84.0,57.0,752.0,4.0,1.0,14,0,0,0
55.0,69.0,51.0,882.0,1.0,-1.0,14,0,0,0
46.0,78.0,38.0,251.0,3.0,-1.0,16,0,0,0
40.0,84.0,40.0,976.0,2.0,-1.0,18,0,0,0
39.0,84.0,65.0,550.0,2.0,-1.0,26,0,0,0
40.0,84.0,31.0,550.0,3.0,-1.0,26,0,0,0
36.0,87.0,80.0,474.0,-1.0,-1.0,2,0,0,0
38.0,85.0,68.0,410.0,3.0,4.0,14,0,0,0
40.0,84.0,72.0,204.0,3.0,2.5,24,0,0,0
38.0,85.0,256.0,573.0,2.0,5.0,16,0,0,0
44.0,80.0,232.0,463.0,1.0,5.0,26,0,0,0
41.0,83.0,147.0,620.0,2.0,-1.0,20,0,0,0
41.0,83.0,11.0,831.0,3.0,1.0,18,0,0,0
46.0,78.0,17.0,784.0,3.0,-1.0,6,0,5,0
49.0,75.0,5.0,854.0,-1.0,-1.0,0,0,10,0
31.0,90.0,158.0,547.0,2.0,5.0,20,0,0,0
35.0,87.0,53.0,634.0,4.0,-1.0,18,0,0,0
44.0,80.0,25.0,931.0,2.0,-1.0,14,0,0,0
35.0,87.0,7.0,808.0,3.0,-1.0,14,0,0,0
39.0,84.0,6.0,796.0,2.0,-1.0,16,0,0,0
31.0,90.0,24.0,969.0,2.0,-1.0,2,0,0,0
45.0,79.0,77.0,64.0,3.0,-1.0,0,0,0,0
42.0,82.0,13.0,379.0,1.0,-1.0,2,0,0,0
47.0,77.0,58.0,307.0,2.0,1.0,0,0,0,0
52.0,72.0,130.0,283.0,2.0,-1.0,0,0,0,0
47.0,77.0,58.0,926.0,3.0,1.0,0,0,0,0
48.0,76.0,83.0,655.0,2.0,3.0,2,0,0,0
41.0,83.0,6.0,88.0,3.0,-1.0,0,0,0,0
56.0,68.0,63.0,491.0,2.0,1.0,0,0,0,0
51.0,73.0,139.0,109.0,4.0,-1.0,0,0,0,0
40.0,84.0,16.0,260.0,0.0,-1.0,0,0,0,0
44.0,80.0,8.0,941.0,0.0,-1.0,0,0,0,0
45.0,79.0,290.0,945.0,2.0,4.0,0,0,0,0
48.0,76.0,6.0,328.0,1.0,-1.0,0,0,0,0
48.0,76.0,5.0,260.0,1.0,-1.0,0,0,0,0
45.0,79.0,80.0,211.0,2.0,-1.0,0,0,0,0
46.0,78.0,100.0,204.0,3.0,-1.0,0,0,0,0
41.0,83.0,60.0,285.0,2.0,3.6666666666666665,0,0,0,0
41.0,83.0,6.0,873.0,1.0,-1.0,2,0,0,0
42.0,82.0,197.0,207.0,3.0,-1.0,0,0,0,0
36.0,87.0,7.0,204.0,4.0,-1.0,0,0,0,0
47.0,77.0,265.0,51.0,2.0,-1.0,0,0,0,0
32.0,89.0,10.0,221.0,1.0,5.0,0,0,0,0
43.0,81.0,92.0,169.0,4.0,-1.0,0,0,0,0
44.0,80.0,38.0,231.0,2.0,4.5,0,0,0,0
37.0,86.0,17.0,965.0,4.0,-1.0,0,0,0,0
32.0,89.0,7.0,209.0,-1.0,-1.0,0,0,0,0
37.0,86.0,16.0,952.0,-1.0,-1.0,0,0,0,0
38.0,85.0,12.0,247.0,1.0,-1.0,0,0,0,0
36.0,87.0,16.0,402.0,1.0,-1.0,2,0,0,0
45.0,79.0,71.0,106.0,2.0,5.0,0,0,0,0
34.0,88.0,6.0,374.0,2.0,-1.0,2,0,0,0
46.0,78.0,189.0,396.0,2.0,-1.0,2,0,0,0
